id,nome,telefone,endereco,cidade,tipo_servico,avaliacao,link_maps,status,created_at,updated_at
1437,Reforço Escolar Mãe Coruja,(92) 98468-6680,"Reforço Escolar Mãe Coruja e Mercearia do Sasá - Rua João Prescinca, 88",Manaus-AM,Ensino Fundamental,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+M%C3%A3e+Coruja/data=!4m7!3m6!1s0x926c1f0076dad4db:0x9a624c2897a5d186!8m2!3d-3.0287361!4d-59.9244271!16s%2Fg%2F11vwh2vg3w!19sChIJ29TadgAfbJIRhtGllyhMYpo?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1438,Reforço Escolar da tia Nay,(92) 99172-8460,"R. Padre Antônio Viêira, 53",Manaus-AM,Ensino Fundamental,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+da+tia+Nay/data=!4m7!3m6!1s0x926c117f6776fe03:0x2e59d094e940d8e6!8m2!3d-3.0897622!4d-60.0442044!16s%2Fg%2F11rfrz_1mx!19sChIJA_52Z38RbJIR5thA6ZTQWS4?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1439,Reforço Escolar Aprender para Crescer,(92) 99350-3386,"R. Serrinha, 21",Manaus-AM,Aulas particulares,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Aprender+para+Crescer/data=!4m7!3m6!1s0x926c191cde2b9b4f:0x458f2db0d3d7aa4!8m2!3d-3.008661!4d-59.9657751!16s%2Fg%2F11krq0ylql!19sChIJT5sr3hwZbJIRpHo9DdvyWAQ?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1440,ESCOLA E REFORÇO ESCOLAR GLENDA PEIXOTO,(92) 98637-5792,"R. Jambo, 52",Manaus-AM,Centro de educação pré-escolar,,https://www.google.com/maps/place/ESCOLA+E+REFOR%C3%87O+ESCOLAR+GLENDA+PEIXOTO/data=!4m7!3m6!1s0x926c192ce9edb56b:0x681b1f4d38881c24!8m2!3d-2.9908339!4d-60.0140908!16s%2Fg%2F11ssl8v6r6!19sChIJa7Xt6SwZbJIRJByIOE0fG2g?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1441,Reforço Escolar Ideal,(92) 98854-1819,"R. Silva Ramos, 1061",Manaus-AM,Escola,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Ideal/data=!4m7!3m6!1s0x926c055ef379600f:0xebf8ed99bf029b2e!8m2!3d-3.1181334!4d-60.0220424!16s%2Fg%2F1pv0n514h!19sChIJD2B5814FbJIRLpsCv5nt-Os?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1442,Reforço Escolar Menor Aprendiz,(94) 99205-5793,"Folha 35, quarda, 03 - 23 lote",Marabá-PA,Educação a domicílio,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Menor+Aprendiz/data=!4m7!3m6!1s0x92c3a1e7b35b0d1b:0x8f469b8bcf0b4164!8m2!3d-5.3628987!4d-49.0852087!16s%2Fg%2F11vm12j6gc!19sChIJGw1bs-ehw5IRZEELz4ubRo8?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1443,Alfa Acompanhamento Escolar,(94) 98176-1467,·,Marabá-PA,Escola particular,,https://www.google.com/maps/place/Alfa+Acompanhamento+Escolar/data=!4m7!3m6!1s0x92c3a191e38ea3d5:0x1f911877e2c40daa!8m2!3d-5.366731!4d-49.1205418!16s%2Fg%2F11sn_51zlz!19sChIJ1aOO45Ghw5IRqg3E4ncYkR8?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1444,Reforço escolar pequeno aprendiz,(94) 99204-9970,·,Marabá-PA,Pré-escola,,https://www.google.com/maps/place/Refor%C3%A7o+escolar+pequeno+aprendiz/data=!4m7!3m6!1s0x92c3a1336339669b:0xde8f1e951396c414!8m2!3d-5.3448278!4d-49.0797908!16s%2Fg%2F11smdvnpfy!19sChIJm2Y5YzOhw5IRFMSWE5Uej94?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1445,escola cantinho do saber REFORÇO ESCOLAR,(94) 99158-2706,"RUA ANGELIN QD.62 LT01 ESQUINA COM A, Alameda Castanheira",Marabá-PA,Escola,,https://www.google.com/maps/place/escola+cantinho+do+saber+REFOR%C3%87O+ESCOLAR/data=!4m7!3m6!1s0x92c3a3e22b45410f:0x7ce4495acd7a3da5!8m2!3d-5.297938!4d-49.0830645!16s%2Fg%2F11t3v69h_v!19sChIJD0FFK-Kjw5IRpT16zVpJ5Hw?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1446,Facilita Acompanhamento Escolar,(94) 98122-1599,·,Marabá-PA,Escola de ensino fundamental e médio,,https://www.google.com/maps/place/Facilita+Acompanhamento+Escolar/data=!4m7!3m6!1s0x92c3a7c37c1df027:0x33df7dd110fa32dd!8m2!3d-5.3713026!4d-49.1264633!16s%2Fg%2F11v3qcf89w!19sChIJJ_AdfMOnw5IR3TL6ENF93zM?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1447,Reforço Escolar da Tia Raquel,(94) 98407-4610,·,Marabá-PA,Ensino Fundamental,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+da+Tia+Raquel/data=!4m7!3m6!1s0x92c3a17e53ba5463:0x66b61853f3b6c801!8m2!3d-5.3402994!4d-49.1033307!16s%2Fg%2F11td9xzphd!19sChIJY1S6U36hw5IRAci281MYtmY?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1448,Circuito Kids,(94) 98100-1010,·,Marabá-PA,Escola,,https://www.google.com/maps/place/Circuito+Kids/data=!4m7!3m6!1s0x92c3a15e05918dcd:0x37961020a413523d!8m2!3d-5.3720714!4d-49.1188337!16s%2Fg%2F11trr8737x!19sChIJzY2RBV6hw5IRPVITpCAQljc?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1449,Kumon Maraba Cidade Nova / Pa,(94) 3018-6195,"R. das Castanheiras, 1214 - A",Marabá-PA,Centro Educacional,,https://www.google.com/maps/place/Kumon+Maraba+Cidade+Nova+%2F+Pa/data=!4m7!3m6!1s0x92c3a0acf43b80f1:0x444275f06358377c!8m2!3d-5.3687571!4d-49.1195841!16s%2Fg%2F11c5b3w6w3!19sChIJ8YA79Kygw5IRfDdYY_B1QkQ?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1450,Espaço Saber- Reforço Escolar e Psicopedagogia,(44) 3354-0640,·,Maringá-PR,Clínica de psicopedagogia,"5,0",https://www.google.com/maps/place/Espa%C3%A7o+Saber-+Refor%C3%A7o+Escolar+e+Psicopedagogia/data=!4m7!3m6!1s0x94ecd7f12cd7537b:0xee9d50b65624c819!8m2!3d-23.4217274!4d-51.9444732!16s%2Fg%2F11gycp2djv!19sChIJe1PXLPHX7JQRGcgkVrZQne4?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1451,Cérebro On | Reforço Escolar,(44) 99982-4117,·,Maringá-PR,Centro educacional,"5,0",https://www.google.com/maps/place/C%C3%A9rebro+On+%7C+Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x94ecd1ee76cba905:0xd6325369717845d1!8m2!3d-23.4051553!4d-51.9316714!16s%2Fg%2F11x2jn6xmf!19sChIJBanLdu7R7JQR0UV4cWlTMtY?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1452,Reforço Escolar e pedagógico Professora Polly,(44) 99899-8767,"Rua Monsenhor Tanaka, 1",Maringá-PR,Centro educacional,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+e+pedag%C3%B3gico+Professora+Polly/data=!4m7!3m6!1s0x20aff423bc0d7d75:0xecec3f40ea320b91!8m2!3d-23.4457008!4d-51.9334167!16s%2Fg%2F11xdfmk599!19sChIJdX0NvCP0ryARkQsy6kA_7Ow?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1453,Maximus Centro de Estudos ‍,(44) 3224-6035,·,Maringá-PR,Aulas particulares,"4,8",https://www.google.com/maps/place/Maximus+Centro+de+Estudos+%E2%80%8D/data=!4m7!3m6!1s0x94ecd72480a883bb:0xe1561ed23997ae1f!8m2!3d-23.4278798!4d-51.9525621!16s%2Fg%2F1pty0rwm8!19sChIJu4OogCTX7JQRH66XOdIeVuE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1454,Ensina Mais,(44) 3305-7516,·,Maringá-PR,Centro Educacional,"5,0",https://www.google.com/maps/place/Ensina+Mais/data=!4m7!3m6!1s0x94ecd136e96bfb43:0x9f166d312238444f!8m2!3d-23.4222694!4d-51.9303667!16s%2Fg%2F11q_clthkp!19sChIJQ_tr6TbR7JQRT0Q4IjFtFp8?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1455,Reforço Escolar em Humanidades,(44) 99720-2883,R. Mandaguari,Maringá-PR,Aulas particulares,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+em+Humanidades/data=!4m7!3m6!1s0x94ecd73d9c561b0d:0x2241b2d3697d5209!8m2!3d-23.4102061!4d-51.9396554!16s%2Fg%2F11x8p67jlb!19sChIJDRtWnD3X7JQRCVJ9adOyQSI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1456,Maringá Aulas Particulares,(44) 99901-5651,·,Maringá-PR,Aulas particulares,,https://www.google.com/maps/place/Maring%C3%A1+Aulas+Particulares/data=!4m7!3m6!1s0x94ecd7685337a7cd:0xbc1fed3bdd51c710!8m2!3d-23.4085358!4d-51.9458827!16s%2Fg%2F11cmhctj4q!19sChIJzac3U2jX7JQREMdR3TvtH7w?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1457,Aulas particulares de reforço de matemática,(44) 99813-2469,R. Prof. Carlos Weiss,Maringá-PR,Aulas particulares,,https://www.google.com/maps/place/Aulas+particulares+de+refor%C3%A7o+de+matem%C3%A1tica/data=!4m7!3m6!1s0x94ecd720cd99d5eb:0xdf5243a40f28f8ae!8m2!3d-23.4082954!4d-51.9405619!16s%2Fg%2F11j8h__3qq!19sChIJ69WZzSDX7JQRrvgoD6RDUt8?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1458,Reforço Aprov'Ação,(84) 98155-8513,"R. da Saudade, 953",Natal-RN,Aulas particulares,"4,9",https://www.google.com/maps/place/Refor%C3%A7o+Aprov%27A%C3%A7%C3%A3o/data=!4m7!3m6!1s0x7b301d9723d33f5:0x95ee7800f2e07b0e!8m2!3d-5.8210586!4d-35.2043926!16s%2Fg%2F11r_xcxk75!19sChIJ9TM9ctkBswcRDnvg8gB47pU?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1459,Espaço de Reforço Escolar Raymundo de Sá,(84) 99616-7073,"Rua Professor Fontes Galvão, 751",Natal-RN,Aulas particulares,"4,9",https://www.google.com/maps/place/Espa%C3%A7o+de+Refor%C3%A7o+Escolar+Raymundo+de+S%C3%A1/data=!4m7!3m6!1s0x7b3000d7c5ff677:0x9b99ae4fb4e3bf89!8m2!3d-5.789641!4d-35.2040384!16s%2Fg%2F11f31ctsl0!19sChIJd_ZffA0AswcRib_jtE-umZs?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1460,Reforço Escolar Natal RN - Centro Pedagógico de Candelária - CPC,(84) 2010-0675,·,Natal-RN,Escola,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Natal+RN+-+Centro+Pedag%C3%B3gico+de+Candel%C3%A1ria+-+CPC/data=!4m7!3m6!1s0x7b2ff8060b54bc1:0x29eaa7ddd7bfd941!8m2!3d-5.8390593!4d-35.213412!16s%2Fg%2F11c3w4kbj4!19sChIJwUu1YID_sgcRQdm_192n6ik?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1461,CREAP - Centro de Reforço Escolar e Acompanhamento Pedagógico,(84) 98828-9827,"R. Rio Guaíba, 7920",Natal-RN,Escola,"5,0",https://www.google.com/maps/place/CREAP+-+Centro+de+Refor%C3%A7o+Escolar+e+Acompanhamento+Pedag%C3%B3gico/data=!4m7!3m6!1s0x7b255c04544bbc3:0x61653bd448360ffe!8m2!3d-5.8579097!4d-35.2392783!16s%2Fg%2F1q5hrgly1!19sChIJw7tERcBVsgcR_g82SNQ7ZWE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1462,REEC - REFORÇO ESCOLAR,(84) 99808-7624,·,Natal-RN,Escola,"5,0",https://www.google.com/maps/place/REEC+-+REFOR%C3%87O+ESCOLAR/data=!4m7!3m6!1s0x7b255f2031827e7:0xc443d66b88854349!8m2!3d-5.8181678!4d-35.2251354!16s%2Fg%2F11qbrcdnd_!19sChIJ5ycYA_JVsgcRSUOFiGvWQ8Q?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1463,Espaço Pensart - Reforço Escolar em Natal,(84) 99694-7345,"R. Cel. Norton Chaves, 08",Natal-RN,Instituição educacional,"5,0",https://www.google.com/maps/place/Espa%C3%A7o+Pensart+-+Refor%C3%A7o+Escolar+em+Natal/data=!4m7!3m6!1s0x7b2ff6f4ff0a7b7:0x3d7c395dfe8e925c!8m2!3d-5.827484!4d-35.2068045!16s%2Fg%2F11w9n7kb_x!19sChIJt6fwT2__sgcRXJKO_l05fD0?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1464,Reforço Escolar Logos - Francisco de Medeiros,(84) 99182-8717,"R. Escritor Lima Barreto, 312",Natal-RN,Centro Educacional,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Logos+-+Francisco+de+Medeiros/data=!4m7!3m6!1s0x7b3a962c6b9215b:0x9455f3971712efd8!8m2!3d-5.7253042!4d-35.2460096!16s%2Fg%2F11kqskkf8_!19sChIJWyG5xmKpswcR2O8SF5fzVZQ?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1465,Reforço Escolar - Elaciâne Freitas,(84) 99895-6896,"R. Rev. William Porter, 354-B",Natal-RN,Escola,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+-+Elaci%C3%A2ne+Freitas/data=!4m7!3m6!1s0x7b2ff93c1b61a93:0x9b7712e6aabc810f!8m2!3d-5.8262466!4d-35.1960517!16s%2Fg%2F11hz1nzpfk!19sChIJkxq2wZP_sgcRD4G8quYSd5s?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1466,Reforço Escolar Lápis na Mão,(84) 98164-3730,"R. de Nova Descoberta, 146",Natal-RN,Escola,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+L%C3%A1pis+na+M%C3%A3o/data=!4m7!3m6!1s0x7b2557daf618b81:0x3220b6afb6664bcb!8m2!3d-5.8428125!4d-35.2741358!16s%2Fg%2F11v0sbqw9y!19sChIJgYthr31VsgcRy0tmtq-2IDI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1467,Reforço Escolar Pedagogicampos,(84) 98778-9139,·,Natal-RN,Escola,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Pedagogicampos/data=!4m7!3m6!1s0x7b25568b26a9307:0x50690d60354ea817!8m2!3d-5.8603642!4d-35.242125!16s%2Fg%2F11t4k2pvfs!19sChIJB5NqsmhVsgcRF6hONWANaVA?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1468,Reforço Escolar Neide,(84) 98851-4539,"R. São Sebastião, 39",Natal-RN,Escola,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Neide/data=!4m7!3m6!1s0x7b30118d4d887c1:0x793da3b2d94d0e36!8m2!3d-5.7703252!4d-35.2023902!16s%2Fg%2F11s0vf5qf7!19sChIJwYfY1BgBswcRNg5N2bKjPXk?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1469,Agência de professores - A sua primeira Escola de Reforço em Natal,(84) 98815-0433,·,Natal-RN,Escola de educação geral,,https://www.google.com/maps/place/Ag%C3%AAncia+de+professores+-+A+sua+primeira+Escola+de+Refor%C3%A7o+em+Natal/data=!4m7!3m6!1s0x87d595b860ab167d:0xb6a76ed90df0a810!8m2!3d-5.8381211!4d-35.2203633!16s%2Fg%2F11vppc93hx!19sChIJfRarYLiV1YcREKjwDdlup7Y?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1470,Núcleo Expressar - Espaço Pedagógico Multidisciplinar,(84) 98662-0402,·,Natal-RN,Aulas particulares,"5,0",https://www.google.com/maps/place/N%C3%BAcleo+Expressar+-+Espa%C3%A7o+Pedag%C3%B3gico+Multidisciplinar/data=!4m7!3m6!1s0x7b2ff0e88781e27:0xc25092a46c590c4a!8m2!3d-5.8210669!4d-35.1972957!16s%2Fg%2F11pzqz83hl!19sChIJJx54iA7_sgcRSgxZbKSSUMI?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1471,PEduc - Reforço Escolar e Papelaria,(84) 99660-0813,"Av. Moema Tinoco da Cunha Lima, 885",Natal-RN,Aulas particulares,"5,0",https://www.google.com/maps/place/PEduc+-+Refor%C3%A7o+Escolar+e+Papelaria/data=!4m7!3m6!1s0x7b3a9fcf0dae30f:0xf16a139f789dbbe6!8m2!3d-5.7377237!4d-35.2276901!16s%2Fg%2F11lnjmg_hc!19sChIJD-Pa8PypswcR5rudeJ8TavE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1472,Imobiliária Natal,(84) 99609-6212,Av. Romualdo Galvão,Natal-RN,Aulas particulares,"5,0",https://www.google.com/maps/place/Imobili%C3%A1ria+Natal/data=!4m7!3m6!1s0x7b2ff3b3198e4dd:0x3a0104c26d0df1f6!8m2!3d-5.8176147!4d-35.2070803!16s%2Fg%2F11rn227fy7!19sChIJ3eSYMTv_sgcR9vENbcIEATo?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1473,+ Saber | Reforço e Acompanhamento Pedagógico | Natal,(84) 99102-0401,"R. Valdir Targino, 3537",Natal-RN,Aulas particulares,"5,0",https://www.google.com/maps/place/%2B+Saber+%7C+Refor%C3%A7o+e+Acompanhamento+Pedag%C3%B3gico+%7C+Natal/data=!4m7!3m6!1s0x7b255806bba97f9:0x21eac49373c54978!8m2!3d-5.8412036!4d-35.2158987!16s%2Fg%2F11hcj844rw!19sChIJ-Ze6a4BVsgcReEnFc5PE6iE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1474,Reforço Escolar - Avance Educ,(84) 99999-9972,"R. Massaranduba, 3112",Natal-RN,Escola,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+-+Avance+Educ/data=!4m7!3m6!1s0x7b3ab8391229f17:0x9fe46a209c135fc!8m2!3d-5.7602566!4d-35.2413921!16s%2Fg%2F11trwk_2zt!19sChIJF58ikYOrswcR_DXBCaJG_gk?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1475,Reforço Escolar,(84) 99228-5646,"Av. Romualdo Galvão, 293",Natal-RN,Escola de ensino fundamental e médio,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar/data=!4m7!3m6!1s0x7b30174a218bbb7:0xd64ebe634c1cfdee!8m2!3d-5.8027315!4d-35.2044721!16s%2Fg%2F11v3zqvt9k!19sChIJt7sYonQBswcR7v0cTGO-TtY?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1476,Centro De Treinamento Escolar,(84) 99928-9459,·,Natal-RN,Aulas particulares,"5,0",https://www.google.com/maps/place/Centro+De+Treinamento+Escolar/data=!4m7!3m6!1s0x7b3aa4dd6295697:0x5bf2fae59625ec9b!8m2!3d-5.7665118!4d-35.2572108!16s%2Fg%2F11cjgjvskx!19sChIJl1Yp1k2qswcRm-wlluX68ls?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1477,Reforço Escolar do Professor Alisson ( Em domicílio),(84) 99616-0765,"Rua Americo Soares Wanderley, R. Morais Navarro, 2052",Natal-RN,Educação a domicílio,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+do+Professor+Alisson+%28+Em+domic%C3%ADlio%29/data=!4m7!3m6!1s0x7b2ff442258b2e9:0xdfd5d5102fc9e728!8m2!3d-5.8232533!4d-35.2108486!16s%2Fg%2F11vys0jtcy!19sChIJ6bJYIkT_sgcRKOfJLxDV1d8?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1478,Reforço Escolar Profº Jonatas,(84) 99681-6707,"R. Ednaldo Caldas, 189",Natal-RN,Aulas particulares,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Prof%C2%BA+Jonatas/data=!4m7!3m6!1s0x7b3ab1dbbe10673:0xf4d7deeee7d15b!8m2!3d-5.7456046!4d-35.2302684!16s%2Fg%2F11x78qbjpc!19sChIJcwbhux2rswcRW9Hn7t7X9AA?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1479,Espaço Crescer e Aprender,(84) 98790-5775,·,Natal-RN,Escola,"5,0",https://www.google.com/maps/place/Espa%C3%A7o+Crescer+e+Aprender/data=!4m7!3m6!1s0x7b2553a9de972b9:0x7027ce0ebb8be135!8m2!3d-5.8648181!4d-35.2361079!16s%2Fg%2F11ts09dp9c!19sChIJuXLpnTpVsgcRNeGLuw7OJ3A?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1480,SEMENTINHAS DO AMANHÃ- PSICOPEDAGOGIA E REFORÇO ESCOLAR,(84) 99470-9490,"Av. Guararapes, 105",Natal-RN,Escola de educação geral,,https://www.google.com/maps/place/SEMENTINHAS+DO+AMANH%C3%83-+PSICOPEDAGOGIA+E+REFOR%C3%87O+ESCOLAR/data=!4m7!3m6!1s0x7b3ab18c2339765:0x3165e25382d4c525!8m2!3d-5.7337115!4d-35.2518772!16s%2Fg%2F11vwzh83w6!19sChIJZZczwhirswcRJcXUglPiZTE?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1481,Aulas Particulares e Acompanhamento Pedagógico Espaço Mundo do Saber,(84) 98635-5351,"R. Manoel de Abreu, 1848",Natal-RN,Aulas particulares,,https://www.google.com/maps/place/Aulas+Particulares+e+Acompanhamento+Pedag%C3%B3gico+Espa%C3%A7o+Mundo+do+Saber/data=!4m7!3m6!1s0x7b255ea06290cc3:0x16b534d74c7ed11c!8m2!3d-5.8324128!4d-35.2185604!16s%2Fg%2F11rjktyz69!19sChIJwwwpBupVsgcRHNF-TNc0tRY?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1482,Reforço Escolar Matemática em Domicilio,(84) 98776-2504,"R. Santa Inês, 255",Natal-RN,Escola,,https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Matem%C3%A1tica+em+Domicilio/data=!4m7!3m6!1s0x7b3abecd0c37767:0x42ef467401bfa32e!8m2!3d-5.7495605!4d-35.2346607!16s%2Fg%2F11h4f_h1hg!19sChIJZ3fD0OyrswcRLqO_AXRG70I?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1483,PSICOPEDAGOGIA E REFORÇO ESCOLAR,(84) 99814-8322,"Travessa Martins Correia, 118 - D",Natal-RN,Aulas particulares,,https://www.google.com/maps/place/PSICOPEDAGOGIA+E+REFOR%C3%87O+ESCOLAR/data=!4m7!3m6!1s0x7b25583505037ef:0x7973a77c5145da87!8m2!3d-5.8109811!4d-35.2243282!16s%2Fg%2F11ptzk8v5h!19sChIJ7zdQUINVsgcRh9pFUXync3k?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1484,Reforço Escolar Tia Jú,(84) 99600-1411,"R. São Luís, 36",Natal-RN,Escola,"5,0",https://www.google.com/maps/place/Refor%C3%A7o+Escolar+Tia+J%C3%BA/data=!4m7!3m6!1s0x7b3aae4ceae96e7:0x349bf5e199c9fe77!8m2!3d-5.7759279!4d-35.2514533!16s%2Fg%2F11ckr65198!19sChIJ55auzuSqswcRd_7JmeH1mzQ?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1485,FAÇA EDU,(84) 99167-3668,·,Natal-RN,Escola de educação geral,,https://www.google.com/maps/place/FA%C3%87A+EDU/data=!4m7!3m6!1s0x7b3001b0e4a1f6f:0x2b6bdc2ced2ce08a!8m2!3d-5.799649!4d-35.201752!16s%2Fg%2F11gfgnjykh!19sChIJbx9KDhsAswcRiuAs7Szcays?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1486,Alfapedagógico - Reforço Escolar & Atendimento Psicopedagógico,(84) 99619-5867,·,Natal-RN,Escola de educação geral,,https://www.google.com/maps/place/Alfapedag%C3%B3gico+-+Refor%C3%A7o+Escolar+%26+Atendimento+Psicopedag%C3%B3gico/data=!4m7!3m6!1s0x7b2ff06fe820675:0xcd633e8bb3e50601!8m2!3d-5.8720447!4d-35.1871557!16s%2Fg%2F11x1604j77!19sChIJdQaC_gb_sgcRAQbls4s-Y80?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1487,CEMF Suporte de Ensino Extraescolar,(84) 99461-3235,·,Natal-RN,Escola,"4,0",https://www.google.com/maps/place/CEMF+Suporte+de+Ensino+Extraescolar/data=!4m7!3m6!1s0x7b25558bc5b872f:0xca39fbceed3e2be3!8m2!3d-5.8170123!4d-35.2154604!16s%2Fg%2F1v0lk_7l!19sChIJL4dbvFhVsgcR4ys-7c77Oco?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
1488,MATEMATICAR AULAS PARTICULARES,(84) 98866-3166,"Av. dos Pinheirais, 421-D",Natal-RN,Escola,"5,0",https://www.google.com/maps/place/MATEMATICAR+AULAS+PARTICULARES/data=!4m7!3m6!1s0x7b2ffd9f02920cb:0xc7dd82be6a5a5f79!8m2!3d-5.8577257!4d-35.2109305!16s%2Fg%2F11fl5gs5g1!19sChIJyyAp8Nn_sgcReV9aar6C3cc?authuser=0&hl=pt-BR&rclk=1,novo,2026-01-27 14:07:55,2026-01-27 14:07:55
